"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.06838 0.7838 0.7838 0.8828
0.06848 0.7959 0.7959 0.8768
0.06858 0.8120 0.8120 0.8522
0.06868 0.8372 0.8372 0.8774
0.06878 0.8444 0.8444 1.0291
0.06888 0.7503 0.7503 0.8282
0.06898 0.7340 0.7340 0.8546
0.06908 0.7370 0.7370 0.8552
0.06917 0.7389 0.7389 0.8510
0.06927 0.7412 0.7412 0.8570
0.06937 0.7436 0.7436 0.8600
0.06947 0.7448 0.7448 0.8636
0.06957 0.7449 0.7449 0.8696
0.06967 0.7472 0.7472 0.8696
0.06977 0.7484 0.7484 0.8606
0.06987 0.7490 0.7490 0.8558
0.06997 0.7503 0.7503 0.8552
0.07007 0.7508 0.7508 0.8546
0.07017 0.7514 0.7514 0.8726
0.07027 0.7526 0.7526 0.8630
0.07037 0.7521 0.7521 0.8612
0.07047 0.7526 0.7526 0.8750
0.07057 0.7532 0.7532 0.8594
0.07067 0.7539 0.7539 0.8648
0.07076 0.7556 0.7556 0.8756
0.07086 0.7550 0.7550 0.8624
0.07096 0.7586 0.7586 0.8612
0.07106 0.7593 0.7593 0.8726
0.07116 0.7640 0.7640 0.8756
0.07126 0.7664 0.7664 0.8618
0.07136 0.7676 0.7676 0.8780
0.07146 0.7737 0.7737 0.8612
0.07156 0.7784 0.7784 0.8822
0.07166 0.7802 0.7802 0.8834
0.07176 0.7862 0.7862 0.8726
0.07186 0.8025 0.8025 0.8582
0.07196 0.8150 0.8150 0.8504
0.07206 0.8198 0.8198 0.8600
0.07216 0.8187 0.8187 0.8552
0.07226 0.8222 0.8222 0.8618
0.07236 0.8636 0.8636 1.0459
0.07245 0.8876 0.8876 1.1136
0.07255 0.8972 0.8972 1.1077
0.07265 0.7400 0.7400 1.2792
0.07275 0.6921 0.6921 1.3295
0.07285 0.7016 0.7016 1.3391
0.07295 0.7215 0.7215 1.3470
0.07305 0.7274 0.7274 1.3817
0.07315 0.7526 0.7526 1.2540
0.07325 0.7556 0.7556 1.1004
0.07335 0.7605 0.7605 1.0591
0.07345 0.7622 0.7622 1.0399
0.07355 0.7658 0.7658 0.9349
0.07365 0.7701 0.7701 1.0669
0.07375 0.7718 0.7718 1.2354
0.07385 0.7730 0.7730 1.0153
0.07395 0.7766 0.7766 1.1232
0.07404 0.7779 0.7779 1.1035
0.07414 0.7796 0.7796 1.0723
0.07424 0.7796 0.7796 1.1664
0.07434 0.7838 0.7838 1.1994
0.07444 0.7851 0.7851 1.1071
0.07454 0.7868 0.7868 1.2210
0.07464 0.7874 0.7874 1.2444
0.07474 0.7910 0.7910 1.0993
0.07484 0.7923 0.7923 1.1323
0.07494 0.7940 0.7940 1.1172
0.07504 0.7976 0.7976 1.0777
0.07514 0.8001 0.8001 1.1329
0.07524 0.8048 0.8048 1.1046
0.07534 0.8066 0.8066 1.1214
0.07544 0.8078 0.8078 1.1712
0.07554 0.8097 0.8097 1.2199
0.07563 0.8102 0.8102 1.0927
0.07573 0.8114 0.8114 1.1724
0.07583 0.8144 0.8144 1.1370
0.07593 0.8157 0.8157 1.0657
0.07603 0.8228 0.8228 1.1514
0.07613 0.8258 0.8258 1.1136
0.07623 0.8282 0.8282 1.1382
0.07633 0.8294 0.8294 1.0801
0.07643 0.8306 0.8306 1.1526
0.07653 0.8336 0.8336 1.0897
0.07663 0.8312 0.8312 1.0903
0.07673 0.8360 0.8360 1.1136
0.07683 0.8360 0.8360 1.1574
0.07693 0.8396 0.8396 1.2036
0.07703 0.8396 0.8396 1.1539
0.07713 0.8456 0.8456 1.1394
0.07723 0.8546 0.8546 1.0933
0.07732 0.8510 0.8510 1.1412
0.07742 0.7917 0.7917 1.3020
0.07752 0.8132 0.8132 1.2888
0.07762 0.8156 0.8156 1.2648
0.07772 0.8144 0.8144 1.3019
0.07782 0.8768 0.8768 1.0412
0.07792 0.9019 0.9019 1.1106
0.07802 0.8210 0.8210 1.0615
0.07812 0.7671 0.7671 0.9272
0.07822 0.7394 0.7394 0.8528
0.07832 0.7430 0.7430 0.8498
0.07842 0.7442 0.7442 0.8498
0.07852 0.7455 0.7455 0.8492
0.07862 0.7466 0.7466 0.8498
0.07872 0.7490 0.7490 0.8516
0.07882 0.7526 0.7526 0.8552
0.07891 0.7533 0.7533 0.8666
0.07901 0.7532 0.7532 0.8546
0.07911 0.7562 0.7562 0.8498
0.07921 0.7592 0.7592 0.8774
0.07931 0.7653 0.7653 0.9242
0.07941 0.7664 0.7664 0.8822
0.07951 0.7694 0.7694 0.8714
0.07961 0.7719 0.7719 0.8678
0.07971 0.7748 0.7748 0.8504
0.07981 0.7772 0.7772 0.8864
0.07991 0.7778 0.7778 0.8822
0.08001 0.7797 0.7797 0.8780
0.08011 0.7826 0.7826 0.8912
0.08021 0.7868 0.7868 0.8792
0.08031 0.8012 0.8012 0.8570
0.08041 0.8223 0.8223 0.8558
0.08050 0.8330 0.8330 0.8780
0.08060 0.8624 0.8624 1.0963
0.08070 0.7424 0.7424 0.8552
0.08080 0.7473 0.7473 0.8564
0.08090 0.7520 0.7520 0.8678
0.08100 0.7544 0.7544 0.8630
0.08110 0.7545 0.7545 0.8564
0.08120 0.7556 0.7556 0.8624
0.08130 0.7574 0.7574 0.8576
0.08140 0.7562 0.7562 0.8624
0.08150 0.7605 0.7605 0.8528
0.08160 0.7628 0.7628 0.8726
0.08170 0.7664 0.7664 0.8762
0.08180 0.7688 0.7688 0.9727
0.08190 0.7713 0.7713 0.9308
0.08200 0.7730 0.7730 0.9397
0.08210 0.7766 0.7766 1.0345
0.08219 0.7784 0.7784 1.0327
0.08229 0.7857 0.7857 1.1071
0.08239 0.7844 0.7844 1.0453
0.08249 0.7868 0.7868 1.0297
0.08259 0.8258 0.8258 1.0508
0.08269 0.8996 0.8996 1.1058
0.08279 0.8714 0.8714 1.0339
0.08289 0.7880 0.7880 0.8690
0.08299 0.8025 0.8025 0.8534
0.08309 0.8192 0.8192 0.8462
0.08319 0.8330 0.8330 0.8756
0.08329 0.8546 0.8546 1.0261
0.08339 0.8636 0.8636 1.0963
0.08349 0.8708 0.8708 1.0831
0.08359 0.8750 0.8750 1.0969
0.08369 0.8786 0.8786 1.1196
0.08378 0.8840 0.8840 1.1335
0.08388 0.8864 0.8864 1.1376
0.08398 0.8912 0.8912 1.1124
0.08408 0.8978 0.8978 1.1815
0.08418 0.9013 0.9013 1.1940
0.08428 0.9055 0.9055 1.1958
0.08438 0.7988 0.7988 1.2678
0.08448 0.6897 0.6897 1.3314
0.08458 0.6993 0.6993 1.3463
0.08468 0.7070 0.7070 1.3277
0.08478 0.7142 0.7142 1.3577
0.08488 0.7227 0.7227 1.3764
0.08498 0.7334 0.7334 1.3721
0.08508 0.7532 0.7532 1.1706
0.08518 0.7634 0.7634 1.2984
0.08528 0.7659 0.7659 1.0568
0.08537 0.7676 0.7676 1.0345
0.08547 0.7712 0.7712 1.0267
0.08557 0.7713 0.7713 1.0334
0.08567 0.7748 0.7748 1.2042
0.08577 0.7772 0.7772 0.9889
0.08587 0.7790 0.7790 1.1982
0.08597 0.7839 0.7839 1.1389
0.08607 0.7844 0.7844 1.0513
0.08617 0.7868 0.7868 1.0585
0.08627 0.7892 0.7892 1.1106
0.08637 0.7917 0.7917 1.0729
0.08647 0.7940 0.7940 1.0603
0.08657 0.7994 0.7994 1.1502
0.08667 0.8036 0.8036 1.1964
0.08677 0.8061 0.8061 1.0705
0.08687 0.8060 0.8060 1.0879
0.08697 0.8102 0.8102 1.1616
0.08706 0.8121 0.8121 1.2559
0.08716 0.8144 0.8144 1.2180
0.08726 0.8144 0.8144 1.0867
0.08736 0.8174 0.8174 1.0237
0.08746 0.8211 0.8211 1.0873
0.08756 0.8198 0.8198 1.0747
0.08766 0.8222 0.8222 1.0903
0.08776 0.8252 0.8252 1.2168
0.08786 0.8258 0.8258 1.1377
0.08796 0.8318 0.8318 1.1148
0.08806 0.8336 0.8336 1.1526
0.08816 0.8348 0.8348 1.1184
0.08826 0.8372 0.8372 1.1275
0.08836 0.8396 0.8396 1.1952
0.08846 0.8444 0.8444 1.2858
0.08856 0.8504 0.8504 1.1287
0.08865 0.8804 0.8804 1.0663
0.08875 0.7826 0.7826 0.9037
0.08885 0.7478 0.7478 0.8480
0.08895 0.7473 0.7473 0.8468
0.08905 0.7520 0.7520 0.8546
0.08915 0.7562 0.7562 0.8624
0.08925 0.7580 0.7580 0.8534
0.08935 0.7605 0.7605 0.8540
0.08945 0.7646 0.7646 0.9103
0.08955 0.7688 0.7688 0.8678
0.08965 0.7700 0.7700 0.8714
0.08975 0.7719 0.7719 0.8810
0.08985 0.7730 0.7730 0.8816
0.08995 0.7742 0.7742 0.8774
0.09005 0.7755 0.7755 0.8852
0.09015 0.7784 0.7784 0.8846
0.09024 0.7778 0.7778 0.8810
0.09034 0.7790 0.7790 0.8798
0.09044 0.7797 0.7797 0.8900
0.09054 0.7826 0.7826 0.8720
0.09064 0.7862 0.7862 0.8846
0.09074 0.7880 0.7880 0.8834
0.09084 0.7965 0.7965 0.8654
0.09094 0.8108 0.8108 0.8438
0.09104 0.8372 0.8372 0.9025
0.09114 0.8564 0.8564 1.0159
0.09124 0.7431 0.7431 0.8486
0.09134 0.7514 0.7514 0.8606
0.09144 0.7526 0.7526 0.8636
0.09154 0.7551 0.7551 0.8522
0.09164 0.7556 0.7556 0.8564
0.09174 0.7568 0.7568 0.8636
0.09184 0.7580 0.7580 0.8636
0.09193 0.7599 0.7599 0.8594
0.09203 0.7604 0.7604 0.8636
0.09213 0.7604 0.7604 0.8600
0.09223 0.7646 0.7646 0.8636
0.09233 0.7677 0.7677 0.8732
0.09243 0.7688 0.7688 0.8642
0.09253 0.7694 0.7694 0.8822
0.09263 0.7706 0.7706 0.8750
0.09273 0.7719 0.7719 0.8828
0.09283 0.7730 0.7730 0.8714
0.09293 0.7760 0.7760 0.8732
0.09303 0.7797 0.7797 0.8648
0.09313 0.7808 0.7808 0.8810
0.09323 0.7862 0.7862 0.8822
0.09333 0.7886 0.7886 0.8786
0.09343 0.7875 0.7875 0.8858
0.09352 0.7898 0.7898 0.8810
0.09362 0.7988 0.7988 0.8792
0.09372 0.8078 0.8078 0.8528
0.09382 0.8235 0.8235 0.8420
0.09392 0.8558 0.8558 1.0237
0.09402 0.8714 0.8714 1.0927
0.09412 0.8744 0.8744 1.1850
0.09422 0.7821 0.7821 1.3350
0.09432 0.7994 0.7994 1.2984
0.09442 0.8084 0.8084 1.2792
0.09452 0.8156 0.8156 1.2978
0.09462 0.8252 0.8252 1.3542
0.09472 0.8678 0.8678 1.1796
0.09482 0.8984 0.8984 1.2222
0.09492 0.7785 0.7785 1.2355
0.09502 0.6939 0.6939 1.3349
0.09512 0.7052 0.7052 1.3271
0.09521 0.7220 0.7220 1.3619
0.09531 0.7413 0.7413 1.3530
0.09541 0.7574 0.7574 1.3211
0.09551 0.7634 0.7634 1.1208
0.09561 0.7676 0.7676 1.0951
0.09571 0.7719 0.7719 1.0843
0.09581 0.7730 0.7730 1.1232
0.09591 0.7778 0.7778 0.9493
0.09601 0.7820 0.7820 1.0135
0.09611 0.7845 0.7845 1.1527
0.09621 0.7880 0.7880 1.1718
0.09631 0.7904 0.7904 1.1196
0.09641 0.7941 0.7941 1.1137
0.09651 0.7964 0.7964 1.1148
0.09661 0.7688 0.7688 1.0057
0.09671 0.7880 0.7880 0.9697
0.09680 0.7767 0.7767 0.9014
0.09690 0.7796 0.7796 1.0387
0.09700 0.7994 0.7994 1.0261
0.09710 0.7838 0.7838 0.9565
0.09720 0.7839 0.7839 1.0028
0.09730 0.8000 0.8000 1.0609
0.09740 0.7862 0.7862 1.0825
0.09750 0.8036 0.8036 1.0657
0.09760 0.7875 0.7875 0.9566
0.09770 0.7868 0.7868 1.0255
0.09780 0.8084 0.8084 1.0867
0.09790 0.7911 0.7911 0.9728
0.09800 0.8102 0.8102 1.0177
0.09810 0.7928 0.7928 0.9757
0.09820 0.7940 0.7940 1.0213
0.09830 0.8157 0.8157 1.0472
0.09839 0.7958 0.7958 0.9163
0.09849 0.8180 0.8180 1.0183
0.09859 0.7982 0.7982 1.0051
0.09869 0.7989 0.7989 1.0232
0.09879 0.8186 0.8186 0.9805
0.09889 0.8036 0.8036 1.0855
0.09899 0.8234 0.8234 1.0309
0.09909 0.8217 0.8217 1.0244
0.09919 0.8042 0.8042 0.9157
0.09929 0.7868 0.7868 0.9199
0.09939 0.7659 0.7659 0.8570
0.09949 0.8096 0.8096 0.9655
0.09959 0.7682 0.7682 0.9613
0.09969 0.7754 0.7754 1.2138
0.09979 0.7761 0.7761 1.0352
0.09989 0.8024 0.8024 1.0843
0.09999 0.8006 0.8006 1.1436
0.10008 0.8042 0.8042 1.1256
0.10018 0.7983 0.7983 1.0112
0.10028 0.8030 0.8030 1.1244
0.10038 0.8330 0.8330 1.1334
0.10048 0.8282 0.8282 0.9757
0.10058 0.8624 0.8624 1.0514
0.10068 0.8786 0.8786 1.0591
0.10078 0.8558 0.8558 0.9865
0.10088 0.8768 0.8768 0.9686
0.10098 0.8768 0.8768 1.0099
0.10108 0.8744 0.8744 0.9535
0.10118 0.8864 0.8864 1.0195
0.10128 0.8792 0.8792 1.0298
0.10138 0.7724 0.7724 0.8642
0.10148 0.7718 0.7718 0.8678
0.10158 0.7742 0.7742 0.8738
0.10167 0.7731 0.7731 0.8684
0.10177 0.7754 0.7754 0.8720
0.10187 0.7790 0.7790 0.8702
0.10197 0.7802 0.7802 0.8810
0.10207 0.7833 0.7833 0.8816
0.10217 0.7844 0.7844 0.8732
0.10227 0.7844 0.7844 0.8870
0.10237 0.7869 0.7869 0.8768
0.10247 0.7874 0.7874 0.9019
0.10257 0.7892 0.7892 0.8762
0.10267 0.7892 0.7892 0.8666
0.10277 0.7917 0.7917 0.8786
0.10287 0.7940 0.7940 0.8756
0.10297 0.7970 0.7970 0.8918
0.10307 0.8096 0.8096 0.8600
0.10317 0.8187 0.8187 0.8624
0.10326 0.8306 0.8306 0.8498
0.10336 0.8654 0.8654 0.9469
0.10346 0.7898 0.7898 0.8678
0.10356 0.7527 0.7527 0.8612
0.10366 0.7550 0.7550 0.8552
0.10376 0.7568 0.7568 0.8612
0.10386 0.7581 0.7581 0.8636
0.10396 0.7604 0.7604 0.8666
0.10406 0.7598 0.7598 0.8618
0.10416 0.7622 0.7622 0.8576
0.10426 0.7653 0.7653 0.8516
0.10436 0.7664 0.7664 0.8624
0.10446 0.7700 0.7700 0.8594
0.10456 0.7700 0.7700 0.8744
0.10466 0.7719 0.7719 0.8714
0.10476 0.7730 0.7730 0.8702
0.10486 0.7748 0.7748 0.8714
0.10495 0.7772 0.7772 0.8714
0.10505 0.7791 0.7791 0.8768
0.10515 0.7826 0.7826 0.8714
0.10525 0.7862 0.7862 0.8912
0.10535 0.7875 0.7875 0.8900
0.10545 0.7886 0.7886 0.9277
0.10555 0.8012 0.8012 0.8888
0.10565 0.8180 0.8180 0.8396
0.10575 0.8211 0.8211 0.8372
0.10585 0.8246 0.8246 0.8360
0.10595 0.8258 0.8258 0.8372
0.10605 0.8384 0.8384 0.8984
0.10615 0.8660 0.8660 0.9788
0.10625 0.9001 0.9001 0.9973
0.10635 0.8684 0.8684 1.0549
0.10645 0.7436 0.7436 0.8870
0.10654 0.7515 0.7515 0.8474
0.10664 0.7568 0.7568 0.8540
0.10674 0.7640 0.7640 0.8624
0.10684 0.7653 0.7653 0.8558
0.10694 0.7694 0.7694 0.8618
0.10704 0.7682 0.7682 0.8810
0.10714 0.7700 0.7700 0.8666
0.10724 0.7725 0.7725 0.9242
0.10734 0.7736 0.7736 0.8720
0.10744 0.7748 0.7748 0.8816
0.10754 0.7760 0.7760 0.8666
0.10764 0.7773 0.7773 0.8702
0.10774 0.7784 0.7784 0.8804
0.10784 0.7784 0.7784 0.8750
0.10794 0.7814 0.7814 0.8768
0.10804 0.7839 0.7839 0.8756
0.10813 0.7850 0.7850 0.8780
0.10823 0.7886 0.7886 0.8726
0.10833 0.7893 0.7893 0.8726
0.10843 0.7922 0.7922 0.8750
0.10853 0.7946 0.7946 0.8768
0.10863 0.7976 0.7976 0.8810
0.10873 0.7995 0.7995 0.8768
0.10883 0.8030 0.8030 0.8768
0.10893 0.8060 0.8060 0.8780
0.10903 0.8228 0.8228 0.8582
0.10913 0.8360 0.8360 0.8528
0.10923 0.8408 0.8408 0.8900
0.10933 0.8426 0.8426 0.8888
0.10943 0.8042 0.8042 1.1946
0.10953 0.7959 0.7959 1.3200
0.10963 0.8186 0.8186 1.2450
0.10973 0.9085 0.9085 1.1124
0.10982 0.9146 0.9146 1.2948
0.10992 0.7568 0.7568 1.3115
0.11002 0.7058 0.7058 1.3487
0.11012 0.7106 0.7106 1.3397
0.11022 0.7173 0.7173 1.3512
0.11032 0.7286 0.7286 1.3547
0.11042 0.7394 0.7394 1.3079
0.11052 0.7520 0.7520 1.2858
0.11062 0.7587 0.7587 1.2379
0.11072 0.7652 0.7652 1.2726
0.11082 0.7700 0.7700 1.0849
0.11092 0.7802 0.7802 1.1178
0.11102 0.7887 0.7887 1.0442
0.11112 0.7922 0.7922 1.0411
0.11122 0.7976 0.7976 1.1676
0.11132 0.7995 0.7995 1.0615
0.11141 0.8078 0.8078 1.1148
0.11151 0.8090 0.8090 1.1478
0.11161 0.8126 0.8126 1.0369
0.11171 0.8169 0.8169 1.1617
0.11181 0.8240 0.8240 1.1970
0.11191 0.8288 0.8288 1.2078
0.11201 0.8348 0.8348 1.0687
0.11211 0.8372 0.8372 1.1395
0.11221 0.8408 0.8408 1.1064
0.11231 0.8444 0.8444 1.0663
0.11241 0.8492 0.8492 1.0483
0.11251 0.8498 0.8498 1.0574
0.11261 0.8612 0.8612 1.0597
0.11271 0.8774 0.8774 1.0147
0.11281 0.8282 0.8282 1.0028
0.11291 0.7532 0.7532 0.8582
0.11301 0.7580 0.7580 0.8510
0.11310 0.7598 0.7598 0.8600
0.11320 0.7593 0.7593 0.8630
0.11330 0.7616 0.7616 0.8642
0.11340 0.7652 0.7652 0.8570
0.11350 0.7712 0.7712 0.8504
0.11360 0.7737 0.7737 0.8594
0.11370 0.7736 0.7736 0.8690
0.11380 0.7766 0.7766 0.8726
0.11390 0.7748 0.7748 0.8708
0.11400 0.7779 0.7779 0.8726
0.11410 0.7808 0.7808 0.8642
0.11420 0.7808 0.7808 0.8756
0.11430 0.7869 0.7869 0.8714
0.11440 0.7892 0.7892 0.8654
0.11450 0.8030 0.8030 0.8804
0.11460 0.8198 0.8198 0.8588
0.11469 0.8306 0.8306 0.8522
0.11479 0.8498 0.8498 0.9007
0.11489 0.8630 0.8630 1.0681
0.11499 0.8828 0.8828 0.8396
0.11509 0.9050 0.9050 1.2313
0.11519 0.9091 0.9091 1.1100
0.11529 0.8144 0.8144 1.2708
0.11539 0.7664 0.7664 1.1256
0.11549 0.8013 0.8013 1.2295
0.11559 0.8120 0.8120 1.2174
0.11569 0.8612 0.8612 1.1184
0.11579 0.9146 0.9146 1.1191
0.11589 0.9061 0.9061 1.0411
0.11599 0.8684 0.8684 1.0507
0.11609 0.7508 0.7508 0.8426
0.11619 0.7521 0.7521 0.8810
0.11628 0.7544 0.7544 0.8822
0.11638 0.7544 0.7544 0.8498
0.11648 0.7598 0.7598 0.8552
0.11658 0.7599 0.7599 0.8516
0.11668 0.7628 0.7628 0.8636
0.11678 0.7652 0.7652 0.8564
0.11688 0.7682 0.7682 0.8558
0.11698 0.7707 0.7707 0.8600
0.11708 0.7736 0.7736 0.8582
0.11718 0.7748 0.7748 0.8780
0.11728 0.7773 0.7773 0.8690
0.11738 0.7760 0.7760 0.8540
0.11748 0.7784 0.7784 0.8534
0.11758 0.7772 0.7772 0.8588
0.11768 0.7785 0.7785 0.8720
0.11778 0.7796 0.7796 0.8684
0.11788 0.7814 0.7814 0.8858
0.11797 0.7826 0.7826 0.8654
0.11807 0.7839 0.7839 0.8744
0.11817 0.7844 0.7844 0.8726
0.11827 0.7850 0.7850 0.8726
0.11837 0.7886 0.7886 0.8732
0.11847 0.7935 0.7935 0.8546
0.11857 0.7946 0.7946 0.8594
0.11867 0.7988 0.7988 0.8714
0.11877 0.7989 0.7989 0.8786
0.11887 0.8006 0.8006 0.8750
0.11897 0.8036 0.8036 0.8780
0.11907 0.8042 0.8042 0.8822
0.11917 0.8055 0.8055 0.8900
0.11927 0.8072 0.8072 0.8804
0.11937 0.8108 0.8108 0.8696
0.11947 0.8132 0.8132 0.8810
0.11956 0.8432 0.8432 0.8900
0.11966 0.9049 0.9049 1.1328
0.11976 0.8126 0.8126 1.2348
0.11986 0.7160 0.7160 1.2276
0.11996 0.7437 0.7437 0.9788
0.12006 0.7316 0.7316 1.0981
0.12016 0.7352 0.7352 1.1088
0.12026 0.7353 0.7353 1.1083
0.12036 0.7502 0.7502 0.9733
0.12046 0.7412 0.7412 1.1058
0.12056 0.7430 0.7430 1.1178
0.12066 0.7539 0.7539 0.9932
0.12076 0.7466 0.7466 1.0981
0.12086 0.7580 0.7580 0.9841
0.12096 0.7484 0.7484 1.1016
0.12106 0.7617 0.7617 0.9746
0.12115 0.7520 0.7520 1.1184
0.12125 0.7646 0.7646 0.9877
0.12135 0.7556 0.7556 1.1106
0.12145 0.7695 0.7695 0.9950
0.12155 0.7628 0.7628 1.1214
0.12165 0.7760 0.7760 0.9367
0.12175 0.7695 0.7695 1.0508
0.12185 0.7838 0.7838 0.9283
0.12195 0.7874 0.7874 0.9247
0.12205 0.7796 0.7796 0.9823
0.12215 0.7917 0.7917 0.9722
0.12225 0.7874 0.7874 0.9853
0.12235 0.8000 0.8000 0.9307
0.12245 0.8042 0.8042 0.9349
0.12255 0.7989 0.7989 0.9782
0.12265 0.8372 0.8372 0.8366
0.12275 0.8852 0.8852 0.8396
0.12284 0.8804 0.8804 1.0969
0.12294 0.8246 0.8246 1.2073
0.12304 0.7970 0.7970 1.0837
0.12314 0.8036 0.8036 1.0543
0.12324 0.8109 0.8109 0.9596
0.12334 0.8150 0.8150 1.1274
0.12344 0.8186 0.8186 1.0855
0.12354 0.8246 0.8246 1.2198
0.12364 0.8324 0.8324 1.0040
0.12374 0.8426 0.8426 1.1256
0.12384 0.8474 0.8474 1.0675
0.12394 0.8600 0.8600 1.1088
0.12404 0.8594 0.8594 1.0382
0.12414 0.8630 0.8630 1.0441
0.12424 0.8888 0.8888 0.8990
0.12434 0.8294 0.8294 0.9763
0.12443 0.7623 0.7623 0.9578
0.12453 0.8000 0.8000 1.3211
0.12463 0.8168 0.8168 1.2726
0.12473 0.8384 0.8384 1.3386
0.12483 0.8948 0.8948 1.1070
0.12493 0.9181 0.9181 1.2210
0.12503 0.7533 0.7533 0.9140
0.12513 0.7562 0.7562 0.8438
0.12523 0.7574 0.7574 0.8546
0.12533 0.7682 0.7682 0.8534
0.12543 0.7736 0.7736 0.8600
0.12553 0.7760 0.7760 0.8660
0.12563 0.7784 0.7784 0.8522
0.12573 0.7803 0.7803 0.8745
0.12583 0.7814 0.7814 0.8720
0.12593 0.7826 0.7826 0.8630
0.12602 0.7844 0.7844 0.8684
0.12612 0.7850 0.7850 0.8666
0.12622 0.7862 0.7862 0.8582
0.12632 0.7868 0.7868 0.8798
0.12642 0.7899 0.7899 0.8787
0.12652 0.7952 0.7952 0.8744
0.12662 0.7964 0.7964 0.8762
0.12672 0.7970 0.7970 0.8642
0.12682 0.7988 0.7988 0.8612
0.12692 0.7988 0.7988 0.9109
0.12702 0.8036 0.8036 0.8540
0.12712 0.8054 0.8054 0.8756
0.12722 0.8049 0.8049 0.8811
0.12732 0.8078 0.8078 0.8786
0.12742 0.8108 0.8108 0.8780
0.12752 0.8132 0.8132 0.8840
0.12762 0.8150 0.8150 0.8702
0.12771 0.8210 0.8210 0.8648
0.12781 0.8414 0.8414 0.8558
0.12791 0.8781 0.8781 0.9345
0.12801 0.7868 0.7868 1.2642
0.12811 0.8066 0.8066 1.2318
0.12821 0.8342 0.8342 1.2534
0.12831 0.8768 0.8768 1.1556
0.12841 0.9031 0.9031 1.0327
0.12851 0.9175 0.9175 1.0909
0.12861 0.9151 0.9151 1.0585
0.12871 0.9093 0.9093 1.0286
0.12881 0.9073 0.9073 1.0165
0.12891 0.9073 0.9073 1.0165
0.12901 0.7526 0.7526 0.9919
0.12911 0.8228 0.8228 0.9133
0.12921 0.7538 0.7538 0.8888
0.12930 0.7604 0.7604 0.8630
0.12940 0.7629 0.7629 0.8475
0.12950 0.7628 0.7628 0.8546
0.12960 0.7664 0.7664 0.8546
0.12970 0.7688 0.7688 0.8606
0.12980 0.7724 0.7724 0.8666
0.12990 0.7694 0.7694 0.8996
0.13000 0.7706 0.7706 0.9139
0.13010 0.7832 0.7832 0.8702
0.13020 0.7845 0.7845 0.8715
0.13030 0.7856 0.7856 0.8708
0.13040 0.7862 0.7862 0.8756
0.13050 0.7934 0.7934 0.8756
0.13060 0.7946 0.7946 0.8696
0.13070 0.7970 0.7970 0.8732
0.13080 0.8012 0.8012 0.9001
0.13089 0.8049 0.8049 0.8961
0.13099 0.8066 0.8066 0.9205
0.13109 0.8102 0.8102 0.8834
0.13119 0.8252 0.8252 0.8456
0.13129 0.8618 0.8618 0.8372
0.13139 0.8882 0.8882 0.8408
0.13149 0.8948 0.8948 0.8366
0.13159 0.7574 0.7574 1.3007
0.13169 0.7054 0.7054 1.3519
0.13179 0.7142 0.7142 1.3421
0.13189 0.7184 0.7184 1.3487
0.13199 0.7268 0.7268 1.3643
0.13209 0.7496 0.7496 1.3415
0.13219 0.7592 0.7592 1.3541
0.13229 0.7676 0.7676 1.1634
0.13239 0.7719 0.7719 1.1726
0.13249 0.7772 0.7772 1.1088
0.13258 0.7868 0.7868 1.1418
0.13268 0.7934 0.7934 1.2684
0.13278 0.8024 0.8024 1.2288
0.13288 0.8084 0.8084 1.0927
0.13298 0.8120 0.8120 1.0987
0.13308 0.8138 0.8138 1.2366
0.13318 0.8157 0.8157 1.1534
0.13328 0.8198 0.8198 1.1622
0.13338 0.8228 0.8228 1.0657
0.13348 0.8228 0.8228 1.1238
0.13358 0.8264 0.8264 1.1022
0.13368 0.8270 0.8270 1.1076
0.13378 0.8306 0.8306 1.1064
0.13388 0.8361 0.8361 1.2080
0.13398 0.8354 0.8354 1.1364
0.13408 0.8354 0.8354 0.9577
0.13417 0.8432 0.8432 1.1832
0.13427 0.8450 0.8450 1.0003
0.13437 0.8516 0.8516 1.0597
0.13447 0.8582 0.8582 1.0537
0.13457 0.8612 0.8612 1.0513
0.13467 0.8715 0.8715 1.0634
0.13477 0.8774 0.8774 1.0639
0.13487 0.8792 0.8792 1.0627
0.13497 0.8918 0.8918 1.0663
0.13507 0.8852 0.8852 1.0225
0.13517 0.7574 0.7574 0.9175
0.13527 0.7580 0.7580 0.8852
0.13537 0.7629 0.7629 0.8601
0.13547 0.7652 0.7652 0.8582
0.13557 0.7676 0.7676 0.8810
0.13567 0.7706 0.7706 0.8912
0.13577 0.7742 0.7742 0.8744
0.13586 0.7754 0.7754 0.8834
0.13596 0.7766 0.7766 0.8738
0.13606 0.7778 0.7778 0.8600
0.13616 0.7803 0.7803 0.8679
0.13626 0.7814 0.7814 0.8708
0.13636 0.7838 0.7838 0.8630
0.13646 0.7850 0.7850 0.8726
0.13656 0.7862 0.7862 0.8666
0.13666 0.7874 0.7874 0.8786
0.13676 0.7886 0.7886 0.8834
0.13686 0.7905 0.7905 0.8877
0.13696 0.7916 0.7916 0.8810
0.13706 0.7916 0.7916 0.8726
0.13716 0.7952 0.7952 0.8882
0.13726 0.7964 0.7964 0.8546
0.13736 0.7970 0.7970 0.8546
0.13745 0.7988 0.7988 0.8600
0.13755 0.8012 0.8012 0.8708
0.13765 0.8043 0.8043 0.8721
